CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST02752,42,Female,Month-to-month,50.84,1335.83,Yes,DSL,27.0,Yes,Electronic check,No
CUST02753,32,Female,Month-to-month,87.94,3979.63,No,Fiber optic,45.0,Yes,Mailed check,No
CUST02754,21,Male,Two year,76.54,3747.32,No,Fiber optic,50.0,Yes,Bank transfer,No
CUST02755,62,Male,One year,63.63,4154.08,No,DSL,63.0,Yes,Electronic check,Yes
CUST02756,29,Female,Two year,73.99,479.99,No,Fiber optic,6.0,Yes,Bank transfer,Yes
CUST02757,49,Male,Month-to-month,39.76,2608.84,No,Fiber optic,67.0,Yes,Bank transfer,Yes
CUST02758,49,Female,Month-to-month,63.07,4212.29,No,DSL,67.0,Yes,Bank transfer,No
CUST02759,45,Female,One year,70.17,4087.37,No,Fiber optic,59.0,Yes,Bank transfer,Yes
CUST02760,30,Male,Two year,110.12,1390.63,No,DSL,13.0,No,Credit card,No
CUST02761,48,Male,Month-to-month,46.08,978.26,Yes,DSL,21.0,Yes,Credit card,Yes
CUST02762,31,Male,Two year,106.78,6903.5,Yes,Fiber optic,64.0,Yes,Electronic check,No
CUST02763,37,Male,One year,84.42,3118.48,No,No,37.0,No,Mailed check,No
CUST02764,35,Female,Month-to-month,22.03,962.92,No,No,48.0,Yes,Credit card,No
CUST02765,46,Male,Month-to-month,92.46,5147.06,No,DSL,56.0,No,Mailed check,No
CUST02766,23,Male,Month-to-month,23.56,1009.23,No,No,44.0,Yes,Electronic check,No
CUST02767,49,Female,One year,119.74,1561.07,No,Fiber optic,13.0,Yes,Bank transfer,No
CUST02768,46,Male,Month-to-month,107.26,421.99,Yes,Fiber optic,4.0,No,Mailed check,No
CUST02769,60,Male,Month-to-month,49.73,1531.11,Yes,No,33.0,No,Credit card,No
CUST02770,19,Male,Two year,45.74,1646.13,Yes,Fiber optic,37.0,Yes,Mailed check,No
CUST02771,40,Male,Month-to-month,58.14,3026.05,Yes,DSL,,Yes,Credit card,No
CUST02772,36,Female,Month-to-month,55.62,1379.75,No,DSL,24.0,No,Mailed check,No
CUST02773,48,Female,Month-to-month,57.23,2904.48,No,DSL,51.0,No,Credit card,No
CUST02774,68,Male,One year,51.83,2025.1,Yes,Fiber optic,41.0,Yes,Bank transfer,No
CUST02775,22,Male,One year,82.11,2337.77,No,DSL,29.0,Yes,Mailed check,No
CUST02776,36,Female,Month-to-month,36.43,,No,Fiber optic,59.0,No,Electronic check,No
CUST02777,51,Male,One year,104.6,4154.04,No,DSL,40.0,Yes,Mailed check,No
CUST02778,27,Male,One year,101.24,5129.27,No,No,51.0,No,Credit card,No
CUST02779,42,Male,Month-to-month,67.65,3373.99,Yes,DSL,50.0,Yes,Mailed check,No
CUST02780,19,Male,Month-to-month,157.905,3801.0,No,Fiber optic,36.0,Yes,Electronic check,No
CUST02781,28,Male,Month-to-month,44.71,2675.46,Yes,Fiber optic,60.0,Yes,Bank transfer,No
CUST02782,67,Male,Month-to-month,21.76,442.84,No,DSL,,Yes,Mailed check,Yes
CUST02783,48,Male,One year,81.92,1631.27,No,Fiber optic,20.0,No,Bank transfer,No
CUST02784,32,Male,One year,65.79,362.66,No,Fiber optic,5.0,Yes,Bank transfer,No
CUST02785,26,Male,Month-to-month,76.72,1390.79,No,Fiber optic,18.0,No,Bank transfer,No
CUST02786,40,Female,Month-to-month,109.93,4332.55,Yes,Fiber optic,40.0,No,Credit card,No
CUST02787,36,Female,Month-to-month,116.99,206.26,No,DSL,,Yes,Mailed check,No
CUST02788,26,Female,One year,83.45,1643.33,No,Fiber optic,19.0,Yes,Mailed check,No
CUST02789,52,Male,Month-to-month,96.41,,No,Fiber optic,26.0,Yes,Electronic check,No
CUST02790,38,Male,One year,28.38,817.46,No,Fiber optic,29.0,Yes,Bank transfer,No
CUST02791,26,Female,Month-to-month,36.07,2158.89,No,DSL,59.0,Yes,Credit card,No
CUST02792,45,Male,One year,93.32,5888.16,No,DSL,63.0,Yes,Credit card,No
CUST02793,63,Female,Two year,63.14,3920.03,Yes,Fiber optic,62.0,Yes,Electronic check,No
CUST02794,68,Male,Month-to-month,64.6,3126.08,Yes,DSL,48.0,Yes,Mailed check,No
CUST02795,24,Female,Month-to-month,50.86,,No,DSL,62.0,No,Mailed check,Yes
CUST02796,33,Female,Two year,80.74,1471.22,No,DSL,18.0,Yes,Credit card,No
CUST02797,33,Female,Month-to-month,,2546.89,Yes,Fiber optic,66.0,Yes,Credit card,No
CUST02798,50,Male,One year,82.69,2264.57,No,DSL,27.0,No,Electronic check,No
CUST02799,21,Female,Month-to-month,37.38,234.76,No,No,6.0,No,Credit card,No
CUST02800,21,Male,One year,26.38,1858.34,No,Fiber optic,,Yes,Credit card,No
CUST02801,56,Male,Month-to-month,53.04,3198.1,No,DSL,59.0,Yes,Electronic check,Yes
CUST02802,57,Male,Two year,43.11,280.33,Yes,Fiber optic,6.0,No,Bank transfer,No
CUST02803,34,Male,One year,108.9,3392.43,No,No,31.0,Yes,Credit card,Yes
CUST02804,54,Male,One year,25.5,1383.56,No,DSL,56.0,No,Mailed check,No
CUST02805,56,Male,One year,37.66,,No,DSL,54.0,Yes,Bank transfer,No
CUST02806,69,Male,One year,74.87,3126.76,No,DSL,41.0,Yes,Credit card,Yes
CUST02807,46,Female,Month-to-month,68.11,1254.51,No,Fiber optic,18.0,No,Bank transfer,No
CUST02808,69,Female,Two year,24.59,611.45,No,DSL,23.0,Yes,Credit card,Yes
CUST02809,53,Female,Two year,20.73,756.16,No,Fiber optic,36.0,Yes,Mailed check,No
CUST02810,55,Male,Month-to-month,118.81,2990.12,No,Fiber optic,25.0,Yes,Credit card,Yes
CUST02811,56,Male,Two year,85.88,593.87,No,Fiber optic,7.0,No,Mailed check,No
CUST02812,67,Male,One year,56.54,,No,Fiber optic,20.0,No,Credit card,Yes
CUST02813,54,Male,One year,67.04,314.36,No,DSL,5.0,No,Credit card,No
CUST02814,69,Female,Month-to-month,46.66,906.57,Yes,DSL,18.0,Yes,Bank transfer,No
CUST02815,52,Male,Month-to-month,54.49,1762.58,No,DSL,33.0,Yes,Electronic check,No
CUST02816,24,Female,Month-to-month,84.9,2986.88,Yes,Fiber optic,35.0,No,Mailed check,No
CUST02817,44,Male,Month-to-month,108.28,7030.37,No,Fiber optic,65.0,Yes,Bank transfer,No
CUST02818,45,Female,One year,38.41,2467.42,Yes,Fiber optic,63.0,Yes,Electronic check,No
CUST02819,39,Male,Month-to-month,104.04,7398.22,No,DSL,71.0,Yes,Bank transfer,Yes
CUST02820,31,Female,Month-to-month,32.16,1341.64,Yes,DSL,,No,Mailed check,No
CUST02821,24,Male,Two year,41.5,2085.38,No,Fiber optic,50.0,Yes,Electronic check,Yes
CUST02822,54,Female,Month-to-month,23.72,661.99,No,No,30.0,Yes,Electronic check,No
CUST02823,39,Male,Month-to-month,34.08,1322.56,Yes,DSL,38.0,No,Electronic check,No
CUST02824,22,Female,Month-to-month,111.73,3905.59,No,Fiber optic,35.0,Yes,Mailed check,No
CUST02825,19,Female,Month-to-month,65.94,4313.97,No,DSL,,Yes,Mailed check,No
CUST02826,44,Male,One year,27.77,1206.88,No,DSL,46.0,No,Bank transfer,Yes
CUST02827,38,Female,One year,115.97,886.9,Yes,Fiber optic,8.0,Yes,Credit card,No
CUST02828,55,Male,One year,107.9,7375.4,Yes,Fiber optic,68.0,Yes,Credit card,No
CUST02829,32,Male,Month-to-month,95.47,3620.48,Yes,DSL,37.0,Yes,Credit card,No
CUST02830,38,Male,One year,113.35,1479.47,Yes,Fiber optic,13.0,Yes,Credit card,No
CUST02831,27,Female,Month-to-month,42.01,1840.61,Yes,Fiber optic,45.0,Yes,Bank transfer,Yes
CUST02832,40,Female,Month-to-month,,3026.38,No,Fiber optic,29.0,Yes,Mailed check,No
CUST02833,56,Male,Month-to-month,89.0,3702.87,No,Fiber optic,41.0,Yes,Bank transfer,No
CUST02834,22,Male,Month-to-month,106.98,6086.94,No,DSL,56.0,Yes,Electronic check,No
CUST02835,18,Female,Month-to-month,99.69,1658.25,Yes,DSL,16.0,No,Mailed check,No
CUST02836,30,Female,Month-to-month,54.65,667.01,No,Fiber optic,12.0,No,Mailed check,Yes
CUST02837,38,Female,Two year,97.44,6459.79,No,Fiber optic,66.0,No,Credit card,No
CUST02838,43,Male,Month-to-month,46.25,2831.37,No,DSL,62.0,Yes,Bank transfer,No
CUST02839,67,Male,Month-to-month,52.86,1044.19,Yes,Fiber optic,19.0,Yes,Credit card,No
CUST02840,62,Male,Month-to-month,30.79,970.4,No,Fiber optic,30.0,No,Mailed check,No
CUST02841,38,Male,One year,113.51,1691.3,No,Fiber optic,16.0,Yes,Credit card,Yes
CUST02842,35,Male,Month-to-month,,645.43,No,Fiber optic,13.0,No,Electronic check,No
CUST02843,54,Female,Two year,72.06,5046.64,Yes,Fiber optic,69.0,Yes,Mailed check,No
CUST02844,62,Male,Two year,59.13,1326.43,Yes,DSL,23.0,Yes,Electronic check,Yes
CUST02845,49,Female,Month-to-month,115.99,7085.11,No,Fiber optic,62.0,Yes,Mailed check,No
CUST02846,53,Female,Month-to-month,53.5,1657.12,No,DSL,31.0,Yes,Credit card,No
CUST02847,34,Male,Month-to-month,97.85,5239.85,No,Fiber optic,53.0,Yes,Mailed check,No
CUST02848,52,Female,One year,105.54,1814.21,No,Fiber optic,17.0,Yes,Mailed check,No
CUST02849,66,Male,Month-to-month,63.56,3115.79,Yes,DSL,49.0,Yes,Bank transfer,No
CUST02850,28,Female,Month-to-month,57.82,2786.9,No,DSL,49.0,No,Bank transfer,No
CUST02851,38,Male,Month-to-month,94.77,6294.68,No,DSL,67.0,Yes,Electronic check,No
CUST02852,69,Male,One year,111.29,2902.68,No,Fiber optic,26.0,No,Bank transfer,No
CUST02853,43,Female,Month-to-month,95.49,1238.44,Yes,DSL,13.0,Yes,Mailed check,No
CUST02854,21,Male,Month-to-month,42.71,1665.61,Yes,DSL,,Yes,Bank transfer,No
CUST02855,51,Female,One year,108.83,2416.29,No,Fiber optic,22.0,No,Credit card,Yes
CUST02856,69,Male,One year,58.76,1666.89,No,DSL,29.0,No,Bank transfer,No
CUST02857,65,Male,Two year,77.62,3505.71,No,DSL,45.0,Yes,Electronic check,No
CUST02858,35,Male,Month-to-month,103.14,,No,No,46.0,Yes,Mailed check,No
CUST02859,57,Female,One year,38.84,1431.55,No,Fiber optic,39.0,Yes,Credit card,No
CUST02860,52,Female,One year,98.45,6772.09,Yes,DSL,69.0,Yes,Credit card,No
CUST02861,58,Male,Month-to-month,79.62,5417.16,Yes,Fiber optic,68.0,No,Electronic check,Yes
CUST02862,46,Female,One year,109.33,4258.2,No,Fiber optic,39.0,Yes,Bank transfer,No
CUST02863,69,Male,Month-to-month,37.2,759.79,No,No,20.0,Yes,Mailed check,No
CUST02864,46,Female,Two year,62.07,4224.68,No,Fiber optic,68.0,Yes,Electronic check,No
CUST02865,55,Female,Month-to-month,103.28,3631.83,Yes,Fiber optic,35.0,Yes,Credit card,No
CUST02866,59,Male,One year,21.92,183.7,No,Fiber optic,8.0,Yes,Credit card,No
CUST02867,38,Male,Month-to-month,31.22,1622.28,No,DSL,52.0,Yes,Credit card,No
CUST02868,59,Male,Two year,119.06,4770.38,No,Fiber optic,40.0,Yes,Electronic check,No
CUST02869,30,Male,Month-to-month,48.04,1711.36,No,Fiber optic,36.0,Yes,Credit card,No
CUST02870,66,Male,Two year,117.55,684.52,No,No,6.0,No,Mailed check,No
CUST02871,58,Female,Two year,38.25,2682.42,No,No,70.0,Yes,Credit card,No
CUST02872,34,Female,Month-to-month,56.11,797.31,No,DSL,16.0,No,Electronic check,No
CUST02873,26,Male,Two year,,4364.8,No,DSL,46.0,Yes,Electronic check,No
CUST02874,58,Male,Two year,85.78,5025.71,No,DSL,59.0,Yes,Credit card,No
CUST02875,18,Male,Month-to-month,78.11,2926.69,Yes,DSL,,No,Electronic check,No
CUST02876,19,Female,Month-to-month,,1298.06,No,Fiber optic,18.0,Yes,Bank transfer,Yes
CUST02877,65,Male,One year,104.34,1185.06,No,Fiber optic,12.0,No,Electronic check,Yes
CUST02878,46,Male,Month-to-month,43.49,2332.94,No,Fiber optic,54.0,No,Bank transfer,No
CUST02879,50,Female,Month-to-month,64.25,3031.32,Yes,Fiber optic,47.0,Yes,Electronic check,No
CUST02880,27,Female,Month-to-month,35.55,88.07,No,DSL,,No,Electronic check,No
CUST02881,67,Female,Month-to-month,79.59,1303.81,Yes,Fiber optic,15.0,Yes,Electronic check,No
CUST02882,57,Female,Month-to-month,45.05,854.62,Yes,No,21.0,Yes,Credit card,No
CUST02883,38,Male,Month-to-month,53.38,6.68,No,Fiber optic,1.0,No,Electronic check,No
CUST02884,45,Female,Two year,67.13,4482.17,No,DSL,67.0,Yes,Mailed check,No
CUST02885,28,Female,One year,22.68,279.07,No,DSL,12.0,No,Credit card,No
CUST02886,51,Male,Month-to-month,29.19,835.55,No,DSL,28.0,Yes,Bank transfer,Yes
CUST02887,25,Male,One year,88.59,3424.5,Yes,Fiber optic,39.0,Yes,Mailed check,No
CUST02888,39,Male,One year,62.9,2200.92,No,DSL,37.0,Yes,Mailed check,Yes
CUST02889,25,Female,Two year,106.48,6440.53,Yes,Fiber optic,60.0,Yes,Mailed check,No
CUST02890,66,Male,Month-to-month,89.47,2798.7,No,Fiber optic,31.0,Yes,Mailed check,No
CUST02891,32,Female,Month-to-month,20.81,1242.64,No,Fiber optic,58.0,Yes,Electronic check,No
CUST02892,34,Female,Two year,81.67,887.64,No,DSL,11.0,Yes,Electronic check,No
CUST02893,40,Female,Two year,29.37,869.29,No,Fiber optic,29.0,No,Mailed check,No
CUST02894,41,Male,One year,,1175.19,No,Fiber optic,13.0,Yes,Credit card,No
CUST02895,62,Female,One year,119.15,6023.13,No,DSL,51.0,Yes,Mailed check,No
CUST02896,36,Male,Month-to-month,73.12,4008.19,No,No,54.0,Yes,Bank transfer,No
CUST02897,22,Male,One year,88.28,1678.87,Yes,Fiber optic,19.0,Yes,Mailed check,Yes
CUST02898,49,Male,Month-to-month,43.73,2629.8,No,DSL,58.0,Yes,Electronic check,No
CUST02899,61,Female,Month-to-month,63.76,2246.62,No,Fiber optic,36.0,Yes,Bank transfer,Yes
CUST02900,18,Female,Two year,105.61,3084.69,No,DSL,28.0,Yes,Credit card,No
CUST02901,40,Female,Month-to-month,36.74,2633.09,Yes,Fiber optic,68.0,Yes,Mailed check,No
CUST02902,54,Male,Month-to-month,46.55,107.4,Yes,Fiber optic,,Yes,Bank transfer,No
CUST02903,25,Female,Two year,64.54,2623.42,No,DSL,41.0,No,Mailed check,No
CUST02904,30,Female,Month-to-month,91.22,3255.3,No,DSL,35.0,No,Credit card,No
CUST02905,25,Female,Two year,57.59,2851.36,No,DSL,50.0,Yes,Credit card,No
CUST02906,40,Female,Two year,112.77,3369.82,Yes,Fiber optic,30.0,Yes,Bank transfer,No
CUST02907,60,Female,One year,29.45,2024.84,Yes,DSL,70.0,Yes,Credit card,No
CUST02908,18,Male,Month-to-month,57.08,3047.01,No,Fiber optic,54.0,No,Bank transfer,No
CUST02909,62,Male,Month-to-month,90.9,6459.8,No,DSL,71.0,No,Credit card,Yes
CUST02910,68,Male,Month-to-month,42.6,2158.92,No,DSL,51.0,Yes,Electronic check,No
CUST02911,41,Male,Month-to-month,85.64,2293.46,Yes,DSL,28.0,Yes,Bank transfer,No
CUST02912,52,Female,Month-to-month,36.42,2402.93,No,DSL,64.0,No,Mailed check,No
CUST02913,41,Male,Two year,25.6,617.57,No,DSL,21.0,Yes,Bank transfer,Yes
CUST02914,34,Female,Month-to-month,32.1,892.32,No,Fiber optic,,No,Credit card,No
CUST02915,22,Male,One year,113.0,3057.29,Yes,Fiber optic,27.0,Yes,Credit card,No
CUST02916,37,Male,Month-to-month,75.18,3712.21,No,No,50.0,No,Credit card,No
CUST02917,38,Male,One year,99.63,2866.18,No,DSL,29.0,No,Mailed check,No
CUST02918,57,Female,Two year,53.27,2131.99,No,Fiber optic,39.0,Yes,Mailed check,No
CUST02919,48,Female,Month-to-month,79.27,4548.29,No,Fiber optic,57.0,Yes,Credit card,No
CUST02920,63,Male,Month-to-month,69.5,2594.26,No,Fiber optic,37.0,No,Electronic check,No
CUST02921,53,Female,One year,114.57,7357.37,No,DSL,64.0,No,Bank transfer,No
CUST02922,28,Male,One year,94.76,4601.6,No,DSL,48.0,Yes,Credit card,No
CUST02923,69,Male,One year,93.05,2092.72,No,Fiber optic,22.0,Yes,Electronic check,No
CUST02924,32,Male,Month-to-month,24.64,773.67,No,Fiber optic,30.0,No,Mailed check,No
CUST02925,36,Female,Month-to-month,74.97,2081.75,No,Fiber optic,28.0,Yes,Credit card,No
CUST02926,24,Male,Two year,66.7,1618.32,No,DSL,23.0,Yes,Bank transfer,No
CUST02927,68,Male,Two year,112.78,426.87,No,DSL,4.0,No,Bank transfer,No
CUST02928,45,Male,Month-to-month,45.73,93.75,No,No,3.0,Yes,Mailed check,No
CUST02929,68,Female,Two year,46.98,2837.59,Yes,Fiber optic,61.0,No,Credit card,No
CUST02930,60,Male,Month-to-month,,184.96,No,Fiber optic,4.0,No,Credit card,Yes
CUST02931,22,Female,Month-to-month,44.34,2911.28,No,DSL,65.0,No,Credit card,No
CUST02932,22,Male,Month-to-month,32.92,394.36,No,Fiber optic,12.0,Yes,Electronic check,No
CUST02933,47,Female,Month-to-month,105.74,1431.05,No,DSL,13.0,No,Electronic check,No
CUST02934,49,Male,One year,75.83,2455.9,No,DSL,34.0,Yes,Credit card,No
CUST02935,25,Male,Month-to-month,106.14,,Yes,Fiber optic,59.0,Yes,Bank transfer,No
CUST02936,27,Female,Month-to-month,,3183.57,No,Fiber optic,,Yes,Electronic check,Yes
CUST02937,55,Female,One year,48.2,3404.92,No,DSL,71.0,Yes,Bank transfer,No
CUST02938,64,Male,One year,74.77,,No,Fiber optic,13.0,Yes,Electronic check,No
CUST02939,49,Female,One year,28.32,1531.46,No,Fiber optic,54.0,No,Mailed check,Yes
CUST02940,65,Male,Two year,111.53,184.82,Yes,No,2.0,No,Mailed check,No
CUST02941,45,Male,Month-to-month,,2070.17,Yes,DSL,33.0,No,Mailed check,No
CUST02942,34,Male,One year,59.37,2999.85,No,DSL,50.0,No,Bank transfer,No
CUST02943,48,Female,One year,50.28,401.03,No,No,7.0,Yes,Bank transfer,No
CUST02944,25,Male,One year,66.07,1102.24,No,Fiber optic,18.0,Yes,Credit card,No
CUST02945,57,Female,Month-to-month,45.18,2348.46,No,Fiber optic,51.0,Yes,Credit card,No
CUST02946,42,Male,Month-to-month,57.49,499.49,No,DSL,8.0,Yes,Mailed check,No
CUST02947,26,Female,Two year,99.99,5479.13,Yes,No,55.0,Yes,Mailed check,No
CUST02948,19,Female,Month-to-month,103.43,4438.17,No,Fiber optic,43.0,Yes,Electronic check,No
CUST02949,32,Male,Two year,50.42,2925.64,No,Fiber optic,59.0,Yes,Mailed check,No
CUST02950,67,Female,One year,66.9,,No,No,30.0,Yes,Mailed check,No
CUST02951,20,Male,One year,107.38,6363.65,Yes,Fiber optic,59.0,Yes,Mailed check,Yes
CUST02952,66,Male,Two year,25.27,193.96,No,DSL,9.0,Yes,Bank transfer,No
CUST02953,53,Male,One year,108.91,7407.69,No,Fiber optic,68.0,Yes,Bank transfer,Yes
CUST02954,21,Male,Month-to-month,41.92,1762.16,Yes,Fiber optic,39.0,Yes,Mailed check,No
CUST02955,31,Male,One year,87.85,917.41,No,Fiber optic,11.0,Yes,Electronic check,No
CUST02956,58,Female,Two year,78.26,173.13,No,Fiber optic,2.0,Yes,Electronic check,Yes
CUST02957,58,Male,Month-to-month,75.29,,Yes,DSL,23.0,Yes,Credit card,No
CUST02958,42,Female,Month-to-month,105.94,6599.95,No,Fiber optic,63.0,Yes,Mailed check,Yes
CUST02959,67,Female,Month-to-month,30.16,703.48,Yes,Fiber optic,22.0,Yes,Bank transfer,No
CUST02960,27,Male,Two year,54.7,3316.36,No,DSL,61.0,Yes,Mailed check,Yes
CUST02961,38,Female,Month-to-month,73.83,1999.55,No,Fiber optic,26.0,Yes,Electronic check,No
CUST02962,53,Male,One year,101.13,1241.95,No,No,12.0,Yes,Bank transfer,Yes
CUST02963,29,Female,Month-to-month,41.64,1293.19,No,DSL,32.0,Yes,Bank transfer,Yes
CUST02964,44,Female,Month-to-month,100.29,858.76,Yes,DSL,9.0,No,Bank transfer,No
CUST02965,57,Female,One year,59.96,4173.27,No,DSL,69.0,Yes,Credit card,No
CUST02966,19,Male,Month-to-month,38.89,,Yes,DSL,71.0,Yes,Mailed check,Yes
CUST02967,30,Female,One year,95.9,3110.65,No,DSL,33.0,Yes,Mailed check,No
CUST02968,49,Male,One year,29.09,612.2,No,Fiber optic,24.0,No,Mailed check,Yes
CUST02969,48,Female,Two year,71.48,4963.29,No,DSL,69.0,No,Electronic check,No
CUST02970,33,Female,Month-to-month,26.39,962.34,Yes,Fiber optic,38.0,Yes,Bank transfer,No
CUST02971,49,Female,Two year,55.64,630.03,Yes,DSL,11.0,No,Bank transfer,Yes
CUST02972,49,Female,One year,80.11,2498.41,No,No,32.0,Yes,Electronic check,No
CUST02973,51,Male,Two year,75.61,,Yes,DSL,64.0,No,Credit card,No
CUST02974,28,Male,Month-to-month,60.47,1245.39,No,Fiber optic,20.0,Yes,Electronic check,No
CUST02975,27,Female,One year,62.9,2130.67,Yes,DSL,34.0,Yes,Bank transfer,Yes
CUST02976,32,Female,Two year,42.68,1758.65,No,DSL,42.0,Yes,Credit card,Yes
CUST02977,34,Male,Two year,65.59,500.4,No,DSL,8.0,No,Credit card,No
CUST02978,57,Male,Month-to-month,115.33,7587.64,No,Fiber optic,66.0,No,Bank transfer,No
CUST02979,35,Male,Month-to-month,105.05,2307.76,No,DSL,21.0,Yes,Electronic check,Yes
CUST02980,26,Male,Month-to-month,34.52,2429.67,No,Fiber optic,70.0,Yes,Mailed check,No
CUST02981,42,Female,Month-to-month,22.98,121.85,Yes,DSL,5.0,Yes,Mailed check,No
CUST02982,57,Female,Month-to-month,113.35,7556.78,No,DSL,67.0,No,Mailed check,No
CUST02983,31,Male,Month-to-month,72.67,3164.15,Yes,DSL,43.0,Yes,Electronic check,No
CUST02984,42,Male,Two year,73.78,1122.86,No,Fiber optic,16.0,Yes,Bank transfer,No
CUST02985,67,Male,Month-to-month,98.07,3458.38,No,DSL,35.0,Yes,Electronic check,Yes
CUST02986,39,Male,One year,51.47,2239.41,Yes,DSL,43.0,Yes,Mailed check,No
CUST02987,69,Male,Month-to-month,68.19,2710.29,No,Fiber optic,,Yes,Mailed check,No
CUST02988,47,Male,Month-to-month,116.87,1070.27,Yes,DSL,10.0,Yes,Mailed check,Yes
CUST02989,37,Female,Month-to-month,87.21,1800.56,No,Fiber optic,20.0,Yes,Electronic check,No
CUST02990,38,Female,Month-to-month,35.37,53.06,No,DSL,1.0,Yes,Electronic check,No
CUST02991,61,Female,One year,33.32,162.2,Yes,Fiber optic,6.0,Yes,Mailed check,No
CUST02992,49,Male,Two year,40.43,2034.83,No,No,53.0,No,Credit card,No
CUST02993,68,Male,Month-to-month,96.67,4426.51,No,DSL,,Yes,Mailed check,No
CUST02994,63,Male,Month-to-month,49.54,3278.98,No,DSL,66.0,No,Bank transfer,No
CUST02995,66,Female,Month-to-month,22.14,765.31,Yes,Fiber optic,38.0,Yes,Electronic check,No
CUST02996,38,Male,Two year,114.42,3733.31,No,Fiber optic,33.0,Yes,Credit card,No
CUST02997,52,Male,One year,36.97,2413.82,No,Fiber optic,67.0,No,Credit card,No
CUST02998,49,Female,One year,20.96,711.86,No,Fiber optic,35.0,Yes,Bank transfer,No
CUST02999,47,Male,One year,43.71,1912.54,Yes,DSL,45.0,Yes,Mailed check,No
CUST03000,56,Female,Two year,43.5,1065.51,No,Fiber optic,22.0,Yes,Mailed check,No
CUST03001,66,Female,Month-to-month,62.2,4272.78,Yes,Fiber optic,68.0,No,Mailed check,No
CUST03002,29,Male,Month-to-month,112.04,1849.4,No,Fiber optic,17.0,Yes,Bank transfer,No
CUST03003,58,Female,Two year,107.92,491.6,No,No,5.0,Yes,Electronic check,No
CUST03004,64,Male,One year,65.69,3670.29,No,Fiber optic,57.0,Yes,Electronic check,No
CUST03005,35,Female,One year,61.09,2436.08,No,Fiber optic,40.0,No,Bank transfer,No
CUST03006,38,Male,One year,75.5,2353.76,No,No,30.0,Yes,Electronic check,Yes
CUST03007,30,Female,Month-to-month,44.35,1922.57,No,DSL,42.0,Yes,Bank transfer,Yes
CUST03008,38,Male,One year,25.22,186.44,No,DSL,7.0,Yes,Bank transfer,No
CUST03009,25,Female,One year,113.92,8073.61,No,DSL,71.0,No,Credit card,No
CUST03010,63,Female,Month-to-month,38.67,762.3,No,No,19.0,Yes,Credit card,No
CUST03011,57,Female,One year,39.84,1647.43,Yes,Fiber optic,41.0,Yes,Electronic check,No
CUST03012,63,Male,Two year,67.25,2308.15,Yes,DSL,34.0,Yes,Credit card,No
CUST03013,24,Male,Month-to-month,69.16,1531.39,Yes,DSL,22.0,Yes,Electronic check,No
